from_stop_id,to_stop_id,transfer_type,min_transfer_time
7275316,6251746,2,4
7275316,6591456,2,92
7275316,7275452,2,31
7275317,1166834,2,308
7275317,1166835,2,308
7275317,1964,2,308
7275317,1965,2,308
7275317,1966,2,368
7275317,2036,2,308
7275317,2155,2,308
7275317,2219,2,308
7275317,2220,2,308
7275317,2221,2,368
7275317,3687089,2,14
7275317,3687302,2,14
7275317,3764548,2,6
7275317,4016268,2,6
7275317,4036649,2,6
7275317,4036822,2,6
7275317,5454895,2,6
7275318,1864,2,233
7275318,2331,2,233
7275318,3687090,2,18
7275318,3687238,2,83
7275318,3687239,2,83
7275318,3764507,2,58
7275318,3764508,2,67
7275318,3764808,2,58
7275318,3926384,2,99
7275318,3926385,2,99
7275318,4016269,2,67
7275318,4016270,2,58
7275318,4016329,2,58
7275318,4036650,2,67
7275318,4036764,2,58
7275318,4036765,2,67
7275318,4459250,2,58
7275318,5454896,2,67
7275319,1773,2,191
7275319,1774,2,191
7275319,2383,2,191
7275319,2384,2,191
7275319,3749779,2,97
7275319,3764506,2,33
7275319,3893399,2,87
7275320,1688,2,269
7275320,2498,2,269
7275320,5138221,2,56
7275322,1980,2,202
7275322,1982,2,202
7275322,2170,2,202
7275322,2172,2,202
7275322,3811236,2,10
7275322,3811237,2,92
7275322,4008208,2,23
7275322,4009637,2,92
7275322,4037204,2,10
7275323,2048,2,209
7275323,2098,2,209
7275323,4037234,2,37
7275324,1755,2,244
7275324,2433,2,244
7275324,3813194,2,63
7275324,4473171,2,63
7275325,1755,2,264
7275325,2433,2,264
7275325,3813013,2,109
7275325,3813032,2,119
7275325,4037231,2,119
7275325,5251748,2,133
7275325,5251749,2,133
7275325,5761325,2,133
7275325,5761326,2,133
7275326,3877769,2,17
7275326,3877770,2,101
7275326,3877810,2,85
7275326,4015795,2,36
7275326,4015824,2,101
7275326,4016741,2,121
7275326,4024290,2,17
7275326,4024291,2,101
7275326,4024343,2,85
7275328,1913,2,220
7275328,2238,2,220
7275328,4016736,2,199
7275328,4023962,2,203
7275328,4024019,2,203
7275328,4024109,2,203
7275328,4024168,2,225
7275328,4024169,2,248
7275328,4024196,2,219
7275328,4024197,2,248
7275328,4024259,2,219
7275328,4024344,2,236
7275328,4024791,2,212
7275328,4024814,2,212
7275328,4024843,2,243
7275328,5775569,2,248
7275328,6456027,2,216
7275329,4023744,2,116
7275329,4023816,2,116
7275331,3757227,2,46
7275331,4890582,2,46
7275331,4890672,2,46
7275332,3757227,2,46
7275332,4890582,2,46
7275332,4890672,2,46
7275333,4890577,2,18
7275333,4890651,2,18
7275334,4890578,2,18
7275334,4890674,2,18
7275335,4890575,2,66
7275335,4890650,2,66
7275336,4890576,2,66
7275336,4890675,2,66
7275337,4890573,2,126
7275337,4890649,2,126
7275338,4890574,2,126
7275338,4890676,2,126
7275339,4890562,2,18
7275339,4890563,2,11
7275339,4890635,2,18
7275339,4890643,2,53
7275339,4890682,2,11
7275340,4890563,2,26
7275340,4890643,2,34
7275340,4890682,2,26
7275341,4890560,2,84
7275341,4890634,2,84
7275342,4890561,2,84
7275342,4890683,2,84
7275343,4890558,2,37
7275343,4890633,2,37
7275344,4890559,2,37
7275344,4890684,2,37
7275345,7161649,2,56
7275345,7161650,2,56
7275346,7161645,2,56
7275346,7161646,2,56
7275380,4890535,2,25
7275380,4890621,2,25
7275381,4890536,2,25
7275381,4890698,2,25
7275384,4890532,2,69
7275384,4890619,2,69
7275385,4890533,2,69
7275386,4890530,2,27
7275386,4890618,2,27
7275387,4890531,2,27
7275388,3730043,2,68
7275388,3730044,2,124
7275388,4890521,2,36
7275388,4890617,2,36
7275389,3730043,2,104
7275389,4890522,2,36
7275392,4890517,2,67
7275392,4890615,2,67
7275393,4890518,2,67
7275395,4834622,2,90
7275395,4834679,2,90
7275395,4890514,2,70
7275395,4890613,2,70
7275396,4834573,2,111
7275396,4834622,2,33
7275396,4834637,2,111
7275396,4834679,2,33
7275396,4890515,2,70
7275397,4834575,2,66
7275397,4834639,2,66
7275397,4890593,2,66
7275398,4834577,2,69
7275398,4834641,2,69
7275399,4834576,2,69
7275399,4834640,2,69
7275400,4834579,2,22
7275400,4834643,2,22
7275401,4834578,2,22
7275401,4834642,2,22
7275402,4834581,2,31
7275402,4834645,2,31
7275402,6446105,2,31
7275403,4124817,2,31
7275403,4834580,2,31
7275403,4834644,2,31
7275403,6446106,2,31
7275404,4834583,2,14
7275404,4834647,2,14
7275404,6446103,2,14
7275405,4124818,2,14
7275405,4834582,2,14
7275405,4834646,2,14
7275405,6446104,2,14
7275406,6446101,2,72
7275407,4124819,2,72
7275407,6446102,2,72
7275408,6446099,2,65
7275409,4124820,2,65
7275409,6446075,2,65
7275409,6446100,2,65
7275410,6446074,2,17
7275410,6446097,2,17
7275411,4124822,2,17
7275411,6446098,2,17
7275412,4458779,2,90
7275412,4458804,2,99
7275412,6446073,2,55
7275412,6446095,2,55
7275413,4124823,2,55
7275413,4458779,2,38
7275413,4458804,2,45
7275413,6446096,2,55
7275414,4458803,2,102
7275414,6446072,2,102
7275414,6446093,2,102
7275415,4124824,2,102
7275415,4458780,2,102
7275415,6446094,2,102
7275416,4124825,2,120
7275416,4458802,2,99
7275416,6446071,2,99
7275416,6446091,2,99
7275416,6446092,2,120
7275417,4124825,2,24
7275417,4458781,2,99
7275417,4458782,2,115
7275417,6446092,2,24
7275418,4124825,2,97
7275418,4458802,2,115
7275418,6446071,2,115
7275418,6446091,2,115
7275418,6446092,2,97
7275419,4458801,2,10
7275419,5161528,2,126
7275419,5161529,2,101
7275420,4458783,2,10
7275420,5161528,2,116
7275420,5161529,2,92
7275421,5161526,2,16
7275422,5161527,2,16
7275423,3926331,2,125
7275423,5161523,2,126
7275423,5161524,2,37
7275424,3926330,2,37
7275424,3926331,2,132
7275424,5161525,2,37
7275425,5161521,2,110
7275425,5161522,2,100
7275426,4890499,2,32
7275426,4890602,2,32
7275427,4890500,2,32
7275428,3781624,2,71
7275428,4890497,2,33
7275428,4890601,2,33
7275429,3781624,2,95
7275429,3781625,2,33
7275429,4890498,2,33
7275430,3764635,2,94
7275430,3764636,2,39
7275430,3764675,2,108
7275430,3781622,2,92
7275430,3781623,2,92
7275430,3813518,2,78
7275430,3813519,2,61
7275430,4651121,2,39
7275430,5122016,2,86
7275430,5221740,2,86
7275430,5370720,2,86
7275431,3764636,2,58
7275431,3813518,2,103
7275431,3813519,2,49
7275431,4651121,2,58
7275431,5122016,2,81
7275431,5221740,2,81
7275431,5370720,2,81
7275432,3764633,2,56
7275432,3764674,2,56
7275433,3764634,2,56
7275433,4651122,2,56
7275435,3764637,2,87
7275435,4651124,2,87
7275436,3764630,2,87
7275436,3764672,2,87
7275437,3764627,2,20
7275437,3764670,2,20
7275438,3764628,2,20
7275438,4651125,2,20
7275439,3764625,2,25
7275439,3764669,2,25
7275440,3764626,2,25
7275440,4651126,2,25
7275441,3764624,2,104
7275441,3764668,2,104
7275441,3764970,2,28
7275441,3764991,2,54
7275442,3764623,2,23
7275442,3764667,2,23
7275443,3764622,2,59
7275443,3764666,2,59
7275444,3764621,2,59
7275444,3764665,2,59
7275444,3893356,2,46
7275444,3893357,2,66
7275445,3748047,2,54
7275445,3764620,2,40
7275445,3764664,2,40
7275445,3893355,2,40
7275446,3764643,2,54
7275446,4651132,2,54
7275446,6591520,2,54
7275446,7170698,2,71
7275446,7170699,2,71
7275446,7170700,2,71
7275447,3893394,2,71
7275448,3764618,2,19
7275448,3764662,2,19
7275448,6591458,2,19
7275449,6591459,2,19
7275449,7161655,2,19
7275449,7161656,2,19
7275449,7161658,2,19
7275450,1965,2,243
7275450,2036,2,243
7275450,2155,2,243
7275450,2220,2,243
7275450,3764616,2,98
7275450,3764661,2,98
7275450,4036767,2,56
7275450,4459252,2,56
7275450,4651135,2,99
7275450,7161642,2,96
7275450,7161643,2,96
7275450,7161644,2,96
7275451,1965,2,199
7275451,2036,2,199
7275451,2155,2,199
7275451,2220,2,199
7275451,4016265,2,97
7275451,4016266,2,97
7275451,4016324,2,98
7275451,4036767,2,82
7275451,4459252,2,82
7275451,4459253,2,97
7275451,4651134,2,98
7275451,4651135,2,2
7275451,6591456,2,23
7275451,6591457,2,64
7275451,7161642,2,55
7275451,7161643,2,55
7275451,7161644,2,55
7275452,1892,2,218
7275452,1893,2,218
7275452,1965,2,270
7275452,2036,2,270
7275452,2155,2,270
7275452,2220,2,270
7275452,2288,2,218
7275452,2289,2,218
7275452,3764615,2,59
7275452,3764660,2,59
7275452,4016265,2,51
7275452,4016266,2,51
7275452,4036769,2,31
7275452,4459253,2,51
7275453,1965,2,198
7275453,2036,2,198
7275453,2155,2,198
7275453,2220,2,198
7275453,3764616,2,2
7275453,3764661,2,2
7275453,4016265,2,94
7275453,4016266,2,94
7275453,4016324,2,99
7275453,4036767,2,82
7275453,4459252,2,82
7275453,4459253,2,94
7275453,4651134,2,99
7275453,6591456,2,20
7275453,6591457,2,67
7275453,7161642,2,58
7275453,7161643,2,58
7275453,7161644,2,58
7275454,3748047,2,90
7275454,3764642,2,40
7275454,3893393,2,40
7275454,4651131,2,40
7275455,3764641,2,59
7275455,3893356,2,49
7275455,3893357,2,61
7275455,4651130,2,59
7275456,3764640,2,59
7275456,4651129,2,59
7275457,3764639,2,23
7275457,4651128,2,23
7275458,3764638,2,104
7275458,3764970,2,94
7275458,3764991,2,84
7275458,4651127,2,104
7275459,4378088,2,105
7275461,3764636,2,113
7275461,3781622,2,21
7275461,3781623,2,21
7275461,3813518,2,63
7275461,3813519,2,82
7275461,4651121,2,113
7275461,4890495,2,32
7275461,4890496,2,32
7275461,4890600,2,32
7275461,5122015,2,20
7275461,5122016,2,69
7275461,5221739,2,20
7275461,5221740,2,69
7275461,5370720,2,69
7275462,4890502,2,110
7275462,5161522,2,18
7275463,3926330,2,126
7275463,5161525,2,126
7275464,4834574,2,65
7275464,4834575,2,2
7275464,4834621,2,143
7275464,4834638,2,65
7275464,4834639,2,2
7275464,4834678,2,143
7275464,4890513,2,143
7275464,4890593,2,2
7275464,4890612,2,143
7275468,4890565,2,30
7275468,4890681,2,30
7275469,4890580,2,96
7275469,4890673,2,96
7275508,4015713,2,113
7275508,4016080,2,113
7275508,4023680,2,143
7275508,4023682,2,93
7275508,4023683,2,63
7275508,4023754,2,93
7275508,4023755,2,63
7275508,4023818,2,113
7275509,4015713,2,123
7275509,4016080,2,123
7275509,4023680,2,137
7275509,4023682,2,114
7275509,4023683,2,83
7275509,4023754,2,114
7275509,4023755,2,83
7275509,4023818,2,123
7275510,4015713,2,105
7275510,4016080,2,105
7275510,4023680,2,26
7275510,4023818,2,105
7275511,4015712,2,26
7275511,4015713,2,99
7275511,4016079,2,26
7275511,4016080,2,99
7275511,4023681,2,26
7275511,4023818,2,99
7275512,4015715,2,19
7275512,4016082,2,19
7275512,4023678,2,19
7275513,4015714,2,19
7275513,4016081,2,19
7275513,4023679,2,19
7275514,4015716,2,120
7275514,4015717,2,94
7275514,4015749,2,120
7275514,4015750,2,94
7275514,4016083,2,120
7275514,4016084,2,94
7275514,4023676,2,97
7275514,4023677,2,120
7275514,4023746,2,97
7275514,4023747,2,120
7275514,6783461,2,120
7275514,6783462,2,122
7275515,6783459,2,117
7275515,6783460,2,106
7275516,4015708,2,105
7275516,4015709,2,124
7275516,4015745,2,27
7275516,4016075,2,105
7275516,4016076,2,124
7275516,4023750,2,105
7275516,4023751,2,124
7275517,4015708,2,117
7275517,4015709,2,135
7275517,4015746,2,27
7275517,4016075,2,117
7275517,4016076,2,135
7275517,4023750,2,117
7275517,4023751,2,135
7275518,4015707,2,60
7275518,4015744,2,60
7275518,4016074,2,60
7275518,6456045,2,91
7275518,6456058,2,131
7275519,4015705,2,60
7275519,4015742,2,60
7275519,4016072,2,60
7275519,6456057,2,60
7275520,4015706,2,60
7275520,4015743,2,60
7275520,4016073,2,60
7275520,6456046,2,60
7275521,4015703,2,71
7275521,4015740,2,71
7275521,4015910,2,55
7275521,4015911,2,65
7275521,5020442,2,55
7275521,5020443,2,65
7275521,5020444,2,38
7275522,4015704,2,71
7275522,4015741,2,71
7275522,4015910,2,48
7275522,4015911,2,79
7275522,4015926,2,110
7275522,5020442,2,48
7275522,5020443,2,79
7275522,5020444,2,109
7275523,4015701,2,28
7275523,4015738,2,28
7275523,5020445,2,73
7275524,4015702,2,28
7275524,4015739,2,28
7275524,5020445,2,84
7275526,4015699,2,21
7275526,4015736,2,21
7275526,4677642,2,21
7275527,4015698,2,140
7275527,4015721,2,121
7275527,4015735,2,140
7275527,4015754,2,121
7275527,4677641,2,140
7275527,4677653,2,121
7275528,7512895,2,84
7275529,5775590,2,45
7275529,7512866,2,8
7275530,5775588,2,69
7275531,5775589,2,69
7275532,5775586,2,27
7275533,5775587,2,27
7275534,5775585,2,62
7275534,5775618,2,64
7275534,7512859,2,142
7275534,7512861,2,99
7275534,7512901,2,64
7275535,4024807,2,16
7275535,5151249,2,16
7275535,7512858,2,16
7275536,4024806,2,16
7275536,7512904,2,16
7275537,4015808,2,48
7275537,4015809,2,48
7275537,4024809,2,57
7275537,5151248,2,57
7275537,7512857,2,57
7275538,4015808,2,63
7275538,4015809,2,33
7275538,4024808,2,57
7275538,7512905,2,57
7275539,3765183,2,54
7275539,3765185,2,111
7275539,3765186,2,63
7275539,4024810,2,111
7275539,4036670,2,111
7275539,4459233,2,16
7275539,5121460,2,43
7275539,5121461,2,111
7275539,6449023,2,43
7275539,6449024,2,111
7275539,7512855,2,61
7275539,7512906,2,111
7275540,4016758,2,28
7275540,4016759,2,119
7275540,4017040,2,119
7275540,4017041,2,28
7275541,3813147,2,54
7275541,3813148,2,54
7275541,3813200,2,82
7275541,3813201,2,104
7275541,3813202,2,85
7275541,4022974,2,27
7275541,4036665,2,54
7275541,4677616,2,33
7275541,4677617,2,33
7275541,4726741,2,54
7275541,6187652,2,61
7275541,6187653,2,61
7275542,3813200,2,28
7275542,3813201,2,91
7275542,3813202,2,56
7275542,4022974,2,30
7275542,4022975,2,54
7275542,4459235,2,54
7275542,4677616,2,22
7275542,4677617,2,22
7275542,6187652,2,15
7275542,6187653,2,15
7275544,3813150,2,49
7275544,4023029,2,41
7275544,4726743,2,49
7275545,1629,2,238
7275545,2509,2,238
7275545,3740310,2,41
7275546,3749917,2,102
7275546,3749918,2,82
7275546,3765154,2,18
7275546,3926218,2,102
7275546,4036662,2,18
7275546,4036745,2,82
7275546,4036746,2,102
7275546,4472772,2,18
7275546,5018193,2,102
7275546,5018194,2,82
7275546,5158079,2,82
7275546,5158080,2,102
7275546,7176252,2,102
7275546,7176253,2,82
7275547,3749917,2,97
7275547,3749918,2,76
7275547,3765155,2,18
7275547,3926218,2,97
7275547,4036745,2,76
7275547,4036746,2,97
7275547,4459238,2,18
7275547,4472771,2,18
7275547,5018193,2,97
7275547,5018194,2,76
7275547,5158079,2,76
7275547,5158080,2,97
7275547,7176252,2,97
7275547,7176253,2,76
7275548,1166840,2,226
7275548,1166841,2,226
7275548,1723,2,226
7275548,1724,2,226
7275548,2468,2,226
7275548,2469,2,226
7275548,3764794,2,96
7275548,3764795,2,96
7275548,3893335,2,95
7275548,3893336,2,95
7275548,4726914,2,79
7275548,5657267,2,67
7275549,1166840,2,241
7275549,1166841,2,241
7275549,1723,2,241
7275549,1724,2,241
7275549,2468,2,241
7275549,2469,2,241
7275549,3740516,2,82
7275549,3740517,2,36
7275549,3740559,2,96
7275549,3747809,2,63
7275549,3747810,2,63
7275549,3749689,2,77
7275549,3749690,2,96
7275549,3749691,2,36
7275549,3764794,2,88
7275549,3764795,2,88
7275549,3765151,2,82
7275549,3893335,2,87
7275549,3893336,2,87
7275549,3926217,2,86
7275549,4008837,2,36
7275549,4008888,2,105
7275549,4009642,2,36
7275549,4009664,2,105
7275549,4016359,2,86
7275549,4035038,2,105
7275549,4035039,2,105
7275549,4036660,2,82
7275549,4036661,2,12
7275549,4036748,2,12
7275549,4036749,2,93
7275549,4036827,2,82
7275549,4045022,2,96
7275549,4459240,2,93
7275549,4472773,2,96
7275549,4472774,2,12
7275549,4473190,2,105
7275549,4473191,2,105
7275549,4473192,2,36
7275549,4726963,2,83
7275549,5018190,2,82
7275549,5158083,2,93
7275549,6217415,2,105
7275549,6217416,2,105
7275549,6217417,2,36
7275549,7176249,2,82
7275550,1166840,2,235
7275550,1166841,2,235
7275550,1723,2,235
7275550,1724,2,235
7275550,2468,2,235
7275550,2469,2,235
7275550,3740515,2,107
7275550,3740559,2,10
7275550,3747809,2,95
7275550,3747810,2,95
7275550,3749688,2,107
7275550,3749690,2,10
7275550,3764794,2,57
7275550,3764795,2,57
7275550,3893335,2,63
7275550,3893336,2,63
7275550,3926217,2,70
7275550,4008888,2,28
7275550,4009664,2,28
7275550,4016359,2,70
7275550,4035038,2,28
7275550,4035039,2,28
7275550,4036661,2,84
7275550,4036748,2,84
7275550,4045022,2,10
7275550,4472773,2,10
7275550,4472774,2,84
7275550,4473190,2,28
7275550,4473191,2,28
7275550,4726914,2,58
7275550,4726915,2,65
7275550,4726963,2,74
7275550,5158082,2,93
7275550,5657267,2,69
7275550,5657268,2,65
7275550,5657328,2,107
7275550,6217415,2,28
7275550,6217416,2,28
7275551,1629,2,281
7275551,2509,2,281
7275552,3813149,2,64
7275552,4677619,2,46
7275552,4726742,2,64
7275553,3765177,2,24
7275553,3765178,2,67
7275553,3765189,2,112
7275553,4016760,2,137
7275553,4016761,2,127
7275553,4016762,2,67
7275553,4017038,2,127
7275553,4017039,2,137
7275553,4017044,2,67
7275554,3765180,2,97
7275555,5121463,2,39
7275555,6449026,2,39
7275556,5775618,2,91
7275556,7512861,2,63
7275556,7512901,2,91
7275557,5775617,2,45
7275557,7512866,2,37
7275558,7512867,2,34
7275559,4015696,2,90
7275559,4015697,2,100
7275559,4015733,2,90
7275559,4015734,2,100
7275559,4677639,2,82
7275559,4677640,2,46
7275559,5121476,2,82
7275559,5121477,2,46
7275559,5775593,2,120
7275559,6449039,2,82
7275559,6449040,2,46
7275560,4015721,2,20
7275560,4015754,2,20
7275560,4677653,2,20
7275560,5775593,2,135
7275560,5775615,2,140
7275561,4015720,2,21
7275561,4015753,2,21
7275561,4677652,2,21
7275562,4023654,2,121
7275562,4677644,2,67
7275562,4677650,2,121
7275562,5020436,2,67
7275562,6456082,2,121
7275563,4015718,2,60
7275563,4015751,2,60
7275563,4016085,2,60
7275563,6456045,2,130
7275564,4015748,2,17
7275564,4023748,2,17
7275567,3730059,2,28
7275567,4378080,2,51
7275567,4378081,2,51
7275567,4378126,2,51
7275567,4834611,2,62
7275567,4834612,2,62
7275567,4834669,2,62
7275567,4834670,2,62
7275567,5396937,2,79
7275567,5396938,2,79
7275567,5397305,2,79
7275568,3730060,2,28
7275568,4378080,2,67
7275568,4378081,2,67
7275568,4378126,2,67
7275568,4834611,2,40
7275568,4834612,2,40
7275568,4834669,2,40
7275568,4834670,2,40
7275568,5396937,2,53
7275568,5396938,2,53
7275568,5397305,2,53
7275569,3730057,2,22
7275569,3864905,2,117
7275569,3864935,2,117
7275569,4390968,2,117
7275569,4390969,2,141
7275569,4834590,2,117
7275569,4834591,2,141
7275569,4834616,2,117
7275569,4834654,2,117
7275569,4834655,2,141
7275569,4834673,2,117
7275569,6075110,2,141
7275569,6075111,2,123
7275569,6075112,2,123
7275570,3730058,2,22
7275570,3864905,2,133
7275570,3864935,2,139
7275570,4378082,2,22
7275570,4390968,2,139
7275570,4390969,2,134
7275570,4834590,2,139
7275570,4834591,2,134
7275570,4834616,2,133
7275570,4834654,2,139
7275570,4834655,2,134
7275570,4834673,2,133
7275570,6075110,2,134
7275570,6075111,2,110
7275570,6075112,2,110
7275571,3730055,2,46
7275571,3864917,2,59
7275571,3864918,2,27
7275572,3730056,2,46
7275572,3864917,2,83
7275572,3864918,2,56
7275572,4378095,2,120
7275572,4378112,2,120
7275573,3730053,2,28
7275574,3730054,2,28
7275575,3730051,2,32
7275576,3730052,2,32
7275577,3730049,2,54
7275578,3730050,2,54
7275579,3730047,2,111
7275579,4124812,2,87
7275579,6446114,2,46
7275579,6446115,2,87
7275580,3730048,2,111
7275580,4124812,2,130
7275580,6446115,2,130
7275581,3730045,2,67
7275581,4124807,2,107
7275581,6446124,2,93
7275581,6446125,2,107
7275582,3730046,2,67
7275582,4124807,2,51
7275582,6446124,2,50
7275582,6446125,2,51
7275583,3730043,2,67
7275583,4890522,2,124
7275583,7275388,2,124
7275583,7376136,2,124
7275584,3730044,2,67
7275584,4890521,2,104
7275584,4890522,2,68
7275584,4890617,2,104
7275584,7275388,2,68
7275584,7275389,2,104
7275584,7376136,2,68
7275584,7376137,2,104
7275585,3730043,2,118
7275585,3730044,2,90
7275585,4890522,2,127
7275585,7275388,2,127
7275585,7376136,2,127
7275594,5121959,2,128
7275594,5121960,2,137
7275594,5122063,2,137
7275594,5122064,2,128
7275594,5221787,2,137
7275594,5221788,2,128
7275595,5121959,2,61
7275595,5121960,2,38
7275595,5122063,2,38
7275595,5122064,2,61
7275595,5221787,2,38
7275595,5221788,2,61
7275596,5122066,2,63
7275597,5122065,2,63
7275598,5122067,2,84
7275598,5122068,2,23
7275599,5122067,2,98
7275600,5122069,2,75
7275600,5122070,2,47
7275600,5122071,2,85
7275600,5122072,2,85
7275601,5122069,2,49
7275601,5122071,2,133
7275601,5122072,2,133
7275602,5121822,2,105
7275602,5121842,2,143
7275603,5121822,2,90
7275603,5121842,2,126
7275603,5121843,2,144
7275608,5121839,2,57
7275609,5121825,2,57
7275610,5121826,2,78
7275610,5121838,2,32
7275611,5121826,2,88
7275624,4458758,2,29
7275624,4458823,2,72
7275625,4458822,2,16
7275626,4458759,2,16
7275649,4037021,2,108
7275649,4037022,2,131
7275649,4037023,2,143
7275649,4473359,2,108
7275649,4473360,2,131
7275649,4473361,2,143
7275651,4037019,2,139
7275651,4473357,2,139
7275652,3813506,2,64
7275652,3813507,2,44
7275662,4037005,2,32
7275662,5121371,2,32
7275662,5122005,2,32
7275662,6591477,2,32
7275663,3764965,2,32
7275663,4037006,2,32
7275663,5121370,2,32
7275663,5122004,2,32
7275663,6591478,2,32
7275664,1827,2,235
7275664,2366,2,235
7275664,3442435,2,102
7275664,3764996,2,102
7275664,4037003,2,50
7275664,4037004,2,31
7275664,4045007,2,31
7275664,5121372,2,22
7275664,5121373,2,50
7275664,5121374,2,44
7275664,5122006,2,12
7275664,5122007,2,50
7275664,5122008,2,18
7275664,6591475,2,50
7275664,6591476,2,31
7275664,7376191,2,29
7275664,7376192,2,29
7275665,1827,2,254
7275665,2366,2,254
7275665,3764966,2,50
7275665,4037004,2,79
7275665,4045007,2,79
7275665,5121372,2,71
7275665,5121374,2,88
7275665,5122006,2,38
7275665,5122008,2,68
7275665,6591476,2,79
7275665,7376191,2,27
7275665,7376192,2,27
7275666,1827,2,229
7275666,2366,2,229
7275666,3442435,2,99
7275666,3764966,2,11
7275666,3764996,2,99
7275666,4037003,2,61
7275666,4037004,2,18
7275666,4045007,2,18
7275666,5121372,2,10
7275666,5121373,2,61
7275666,5121374,2,31
7275666,5122006,2,24
7275666,5122007,2,61
7275666,5122008,2,7
7275666,6591475,2,61
7275666,6591476,2,18
7275666,7376191,2,41
7275666,7376192,2,41
7275674,3811272,2,70
7275676,3811274,2,52
7275676,3811275,2,98
7275676,3813502,2,86
7275676,3813503,2,64
7275676,4473356,2,72
7275676,4473424,2,52
7275677,4037028,2,139
7275677,4473422,2,139
7275679,4037022,2,114
7275679,4037023,2,100
7275679,4037026,2,108
7275679,4473360,2,114
7275679,4473361,2,100
7275679,4473420,2,108
7275680,4037021,2,100
7275680,4037022,2,57
7275680,4037023,2,75
7275680,4037026,2,74
7275680,4473359,2,100
7275680,4473360,2,57
7275680,4473361,2,75
7275680,4473420,2,74
7275681,4458760,2,138
7275681,4458821,2,110
7275683,3730042,2,26
7275684,3730060,2,28
7275684,4377776,2,60
7275684,4377777,2,62
7275684,4378080,2,67
7275684,4378081,2,67
7275684,4378126,2,67
7275684,4834611,2,40
7275684,4834612,2,40
7275684,4834669,2,40
7275684,4834670,2,40
7275684,5396937,2,53
7275684,5396938,2,53
7275684,5397305,2,53
7275684,6251805,2,67
7275684,6251806,2,28
7275684,7153100,2,67
7275684,7153101,2,28
7275684,7275567,2,28
7275685,3730059,2,28
7275685,4377776,2,54
7275685,4377777,2,65
7275685,4378080,2,51
7275685,4378081,2,51
7275685,4378126,2,51
7275685,4834611,2,62
7275685,4834612,2,62
7275685,4834669,2,62
7275685,4834670,2,62
7275685,5396937,2,79
7275685,5396938,2,79
7275685,5397305,2,79
7275685,6251805,2,51
7275685,7153100,2,51
7275685,7275568,2,28
7275686,3686366,2,83
7275686,3686367,2,39
7275686,3686428,2,39
7275686,3730062,2,83
7275686,4284918,2,79
7275686,4284919,2,61
7275686,4377774,2,83
7275686,4390975,2,123
7275686,4834603,2,83
7275686,4834604,2,39
7275686,4834667,2,83
7275686,4834668,2,39
7275686,6251803,2,83
7275686,6251804,2,39
7275686,6251855,2,84
7275686,7153098,2,83
7275686,7153099,2,39
7275686,7153150,2,84
7275687,3686367,2,61
7275687,3686428,2,61
7275687,3730061,2,83
7275687,4284918,2,42
7275687,4284919,2,51
7275687,4377775,2,83
7275687,4834604,2,61
7275687,4834668,2,61
7275687,6251804,2,61
7275687,6251855,2,0
7275687,7153099,2,61
7275687,7153150,2,0
7275688,3686365,2,25
7275688,3686370,2,98
7275688,3686429,2,98
7275688,3730064,2,25
7275688,4377772,2,25
7275688,4390975,2,100
7275688,4834602,2,25
7275688,4834614,2,98
7275688,4834666,2,25
7275688,4834671,2,98
7275688,6251801,2,25
7275688,6251802,2,25
7275688,6251856,2,98
7275688,7153096,2,25
7275688,7153097,2,25
7275688,7153151,2,98
7275689,3686370,2,72
7275689,3686429,2,72
7275689,3730063,2,25
7275689,4377773,2,25
7275689,4390975,2,81
7275689,4834614,2,72
7275689,4834671,2,72
7275689,6251856,2,72
7275689,7153151,2,72
7275690,3730066,2,29
7275690,4377770,2,29
7275691,3730065,2,29
7275691,4377771,2,29
7275692,3730068,2,19
7275692,4377768,2,19
7275693,3730067,2,19
7275693,4377769,2,19
7275694,3620233,2,75
7275694,3730070,2,88
7275695,3620232,2,88
7275695,3620233,2,19
7275695,3730069,2,88
7275696,3620235,2,95
7275696,3730072,2,95
7275697,3620234,2,95
7275697,3730071,2,95
7275698,3686423,2,45
7275698,3686424,2,45
7275698,3686465,2,45
7275698,4909848,2,98
7275698,4909849,2,109
7275699,4909848,2,80
7275699,4909849,2,56
7275700,3730104,2,66
7275700,7170692,2,71
7275700,7170693,2,66
7275701,3620241,2,33
7275701,3686346,2,33
7275701,3686421,2,33
7275701,3730077,2,33
7275701,4677674,2,75
7275701,4677704,2,53
7275701,4677705,2,87
7275701,4677774,2,53
7275701,4677775,2,87
7275702,3620240,2,33
7275702,3686347,2,33
7275702,3686422,2,33
7275702,3686439,2,33
7275702,3686467,2,33
7275702,3730076,2,33
7275702,4677674,2,54
7275702,4677704,2,37
7275702,4677705,2,77
7275702,4677774,2,37
7275702,4677775,2,77
7275703,3620243,2,49
7275703,3686344,2,49
7275703,3686419,2,49
7275703,3730079,2,49
7275703,3785951,2,86
7275703,3785952,2,102
7275703,3785990,2,86
7275704,3620242,2,49
7275704,3686345,2,49
7275704,3686420,2,49
7275704,3686440,2,49
7275704,3686468,2,49
7275704,3730078,2,49
7275704,3785951,2,87
7275704,3785952,2,109
7275704,3785990,2,87
7275705,3620245,2,32
7275705,3730081,2,32
7275706,3620244,2,32
7275706,3730080,2,32
7275707,3620247,2,32
7275707,3730083,2,32
7275708,3620246,2,32
7275708,3730082,2,32
7275709,7305040,2,37
7275709,7305041,2,37
7275710,7305043,2,37
7275710,7305044,2,37
